group_id,program,calendar_year,program_type,year_level,concentration_id,concentration_name,concentration_name_raw,aoc_category,is_recommended,label,credits,rule_type,rule_value,course_code
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_003,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"BIOL_V 317, 320, 321, 322, 323, 324, 327, 328, 332, 343, 409, 411, 412, 413, 417, 427, 428, 434",,recommended_course_list,,BIOL427
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_003,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"BIOL_V 317, 320, 321, 322, 323, 324, 327, 328, 332, 343, 409, 411, 412, 413, 417, 427, 428, 434",,recommended_course_list,,BIOL428
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_003,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"BIOL_V 317, 320, 321, 322, 323, 324, 327, 328, 332, 343, 409, 411, 412, 413, 417, 427, 428, 434",,recommended_course_list,,BIOL434
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"EOSC_V 373, 470, 474, 475, 478",,recommended_course_list,,EOSC373
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"EOSC_V 373, 470, 474, 475, 478",,recommended_course_list,,EOSC470
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"EOSC_V 373, 470, 474, 475, 478",,recommended_course_list,,EOSC474
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"EOSC_V 373, 470, 474, 475, 478",,recommended_course_list,,EOSC475
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"EOSC_V 373, 470, 474, 475, 478",,recommended_course_list,,EOSC478
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_005,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,ENVR_V 430,,recommended_course_list,,ENVR430
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_006,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"MRNE_V 415, 425, 437",,recommended_course_list,,MRNE415
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_006,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"MRNE_V 415, 425, 437",,recommended_course_list,,MRNE425
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_006,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,"MRNE_V 415, 425, 437",,recommended_course_list,,MRNE437
ENSC_2024_2025_MAJOR_AOC_ECOLOGY_CONSERVATION_007,ENSC,2024-2025,Major,,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,True,MICB_V 301,,recommended_course_list,,MICB301
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_001,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,ASIC_V 220,,required_course,,ASIC220
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_002,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,ENVR_V 440,,required_course,,ENVR440
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,BIOL314
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,BIOL416
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,BIOL420
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,CHEM341
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,ENVR410
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,ENVR420
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,ENVR430
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,EOSC340
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,EOSC474
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,GEOB402
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,GEOS402
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_003,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"two of ENVR_V 410, 420, 430; BIOL_V 314, 416, 420; CHEM_V 341; EOSC_V 340, 474; GEOS_V (or GEOB_V) 402; SCIE_V 420, and",,choose_n,2,SCIE420
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,APBI423
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,ARCL309
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,CONS330
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,CONS425
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,FRST415
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,GEOG310
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,LFS450
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,POLI351
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,PSYC421
ENSC_2024_2025_MAJOR_AOC_SUSTAINABILITY_SCIENCE_004,ENSC,2024-2025,Major,,SUSTAINABILITY_SCIENCE,Sustainability Science,Sustainability Science Area of Concentration,,False,"one of ARCL_V 309; CONS_V 330, 425; FRST_V 415; GEOG_V 310; LFS_V 450; POLI_V 351; PSYC_V 421; UFOR_V 403 or APBI_V 423.",,choose_n,1,UFOR403
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,EOSC222
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,EOSC250
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,EOSC327
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,EOSC330
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,EOSC425
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOB206
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOB405
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOB406
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOB408
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOS206
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOS405
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOS406
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_002,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Land,False,"Land: EOSC_V 222, 250, 327, 330, 425; GEOS_V (or GEOB_V) 206, 405, 406, 408",,choose_n,1,GEOS408
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,ATSC301
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,ATSC303
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,GEOB300
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,GEOB304
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,GEOB402
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,GEOS300
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,GEOS304
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_003,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Air,False,"Air: ATSC_V 301, 303; GEOS_V (or GEOB_V) 300, 304, 402",,choose_n,1,GEOS402
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,ENVR420
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,EOSC325
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,EOSC428
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,EOSC429
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,EOSC430
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,EOSC431
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,GEOB305
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,GEOB403
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,GEOS305
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,GEOS403
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_004,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Terrestrial Water,False,"Terrestrial Water: EOSC_V 325, 428, 429, 430, 431; ENVR_V 420; GEOS_V (or GEOB_V) 305, 403, GEOS_V 415",,choose_n,1,GEOS415
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_005,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Oceans,False,"Oceans: EOSC_V 471, 472, 473, 474, 475, 478",,choose_n,1,EOSC471
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_005,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Oceans,False,"Oceans: EOSC_V 471, 472, 473, 474, 475, 478",,choose_n,1,EOSC472
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_005,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Oceans,False,"Oceans: EOSC_V 471, 472, 473, 474, 475, 478",,choose_n,1,EOSC473
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_005,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Oceans,False,"Oceans: EOSC_V 471, 472, 473, 474, 475, 478",,choose_n,1,EOSC474
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_005,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Oceans,False,"Oceans: EOSC_V 471, 472, 473, 474, 475, 478",,choose_n,1,EOSC475
ENSC_2024_2025_HONOURS_AOC_LAND_AIR_WATER_005,ENSC,2024-2025,Honours,,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",Oceans,False,"Oceans: EOSC_V 471, 472, 473, 474, 475, 478",,choose_n,1,EOSC478
